SampleCode,Compound,Category1,Category2,Formula,Halogenation,RetentionTime1D,RetentionTime2D,InternalStandard,Sample,Ecotype,Instrument,RelativeArea
DSJ2155,hexachlorobenzene,anthropogenic,Chlorinated benzene,C6Cl6,chlorinated,1107.21,1.162,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",1.500111545
DSJ1765,hexachlorobenzene,anthropogenic,Chlorinated benzene,C6Cl6,chlorinated,1107.21,1.168,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",2.479303521
KXD0003,hexachlorobenzene,anthropogenic,Chlorinated benzene,C6Cl6,chlorinated,1107.21,1.148,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",2.553973575
NEB0016,cyclohexene 4Cl 1,anthropogenic,HCH-related,C6H6Cl4,chlorinated,879.84,1.115,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.026761744
JEH0504,cyclohexene 4Cl 1,anthropogenic,HCH-related,C6H6Cl4,chlorinated,879.84,1.115,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.0433501
JEH0472,cyclohexene 4Cl 1,anthropogenic,HCH-related,C6H6Cl4,chlorinated,879.84,1.109,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.104881691
DSJ2155,cyclohexene 4Cl 1,anthropogenic,HCH-related,C6H6Cl4,chlorinated,879.84,1.122,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.07424298
KXD0003,cyclohexene 4Cl 1,anthropogenic,HCH-related,C6H6Cl4,chlorinated,876.342,1.135,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.035377104
NEB0016,cyclohexene 4Cl 2,anthropogenic,HCH-related,C6H6Cl4,chlorinated,1128.2,0.865,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.004484715
DSJ2155,cyclohexene 4Cl 2,anthropogenic,HCH-related,C6H6Cl4,chlorinated,1128.2,0.878,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.021398595
KXD0003,cyclohexene 4Cl 2,anthropogenic,HCH-related,C6H6Cl4,chlorinated,1128.2,0.871,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.020322398
JEH0504,cyclohexene 4Cl 2,anthropogenic,HCH-related,C6H6Cl4,chlorinated,1128.2,0.871,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.006479167
DSJ1765,cyclohexene 4Cl 2,anthropogenic,HCH-related,C6H6Cl4,chlorinated,1128.2,0.878,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.023284509
KZP0086,alpha BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1093.22,1.214,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.138690094
DSJ2195,alpha BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1093.22,1.201,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.189423302
NEB0016,alpha BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1093.22,1.175,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.02229741
JEH0504,alpha BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1093.22,1.201,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.105501314
JEH0472,alpha BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1096.72,1.201,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.164253801
DSJ2155,alpha BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1093.22,1.201,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.059321124
DSJ1765,alpha BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1093.22,1.208,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.129373095
KXD0003,alpha BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1093.22,1.195,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.239870504
KZP0086,beta BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1131.7,1.274,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",3.635043375
DSJ2195,beta BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1131.7,1.261,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",1.254495594
NEB0016,beta BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1128.2,1.228,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.787348465
JEH0504,beta BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1128.2,1.261,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",1.76212428
JEH0472,beta BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1135.19,1.3,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.269206098
DSJ2155,beta BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1128.2,1.247,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",1.348018898
DSJ1765,beta BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1128.2,1.267,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",1.938327987
KXD0003,beta BHC,anthropogenic,HCH-related,C6H6Cl6,chlorinated,1128.2,1.254,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",1.9296142
KZP0086,ethenyl benzene 3Cl,anthropogenic,Chlorinated styrene,C8H5Cl3,chlorinated,897.33,1.069,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.047638087
JEH0504,ethenyl benzene 3Cl,anthropogenic,Chlorinated styrene,C8H5Cl3,chlorinated,897.33,1.063,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.089343702
DSJ2155,ethenyl benzene 3Cl,anthropogenic,Chlorinated styrene,C8H5Cl3,chlorinated,897.33,1.069,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.025578889
DSJ1765,ethenyl benzene 3Cl,anthropogenic,Chlorinated styrene,C8H5Cl3,chlorinated,897.33,1.069,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.044407387
KXD0003,ethenyl benzene 3Cl,anthropogenic,Chlorinated styrene,C8H5Cl3,chlorinated,897.33,1.069,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.053250839
KZP0086,polychlorinated styrene 7Cl,anthropogenic,Chlorinated styrene,C8HCl7,chlorinated,1187.66,1.175,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.021738509
DSJ2195,polychlorinated styrene 7Cl,anthropogenic,Chlorinated styrene,C8HCl7,chlorinated,1187.66,1.155,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.02498097
JEH0504,polychlorinated styrene 7Cl,anthropogenic,Chlorinated styrene,C8HCl7,chlorinated,1187.66,1.168,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.032217881
JEH0472,polychlorinated styrene 7Cl,anthropogenic,Chlorinated styrene,C8HCl7,chlorinated,1187.66,1.155,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.007254111
DSJ2155,polychlorinated styrene 7Cl,anthropogenic,Chlorinated styrene,C8HCl7,chlorinated,1194.66,1.168,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.002575922
DSJ1765,polychlorinated styrene 7Cl,anthropogenic,Chlorinated styrene,C8HCl7,chlorinated,1187.66,1.175,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.043394924
KXD0003,polychlorinated styrene 7Cl,anthropogenic,Chlorinated styrene,C8HCl7,chlorinated,1187.66,1.162,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.017745096
NEB0016,polychlorinated styrene 7Cl,anthropogenic,Chlorinated styrene,C8HCl7,chlorinated,1184.17,1.148,PCB 169,SoCal dolphin blubber D3,coastal,NA,0.00526193
KZP0086,tris(2-chloroethyl)phosphate,anthropogenic,Chlorophosphate,C6H12Cl3O4P,chlorinated,1121.2,1.307,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.024762175
DSJ2195,tris(2-chloroethyl)phosphate,anthropogenic,Chlorophosphate,C6H12Cl3O4P,chlorinated,1121.2,1.353,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.010396163
JEH0504,tris(2-chloroethyl)phosphate,anthropogenic,Chlorophosphate,C6H12Cl3O4P,chlorinated,1117.7,1.234,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.007798029
DSJ1765,tris(2-chloroethyl)phosphate,anthropogenic,Chlorophosphate,C6H12Cl3O4P,chlorinated,1117.7,1.247,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.008700772
KZP0086,pyrrolidinecarbonyl chloride,anthropogenic,Pyrrolidinecarbonyl chloride,C5H8ClNO,chlorinated,694.45,1.115,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.013989392
DSJ2195,pyrrolidinecarbonyl chloride,anthropogenic,Pyrrolidinecarbonyl chloride,C5H8ClNO,chlorinated,694.45,1.115,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.03403207
KXD0003,pyrrolidinecarbonyl chloride,anthropogenic,Pyrrolidinecarbonyl chloride,C5H8ClNO,chlorinated,694.45,1.115,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.091494753
KZP0086,"4,4'-dichlorobenzophenone",anthropogenic,Dichlorobenzophenone,C13H8Cl2O,chlorinated,1268.12,1.287,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",3.933801758
NEB0016,"4,4'-dichlorobenzophenone",anthropogenic,Dichlorobenzophenone,C13H8Cl2O,chlorinated,1264.62,1.261,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.601237479
JEH0504,"4,4'-dichlorobenzophenone",anthropogenic,Dichlorobenzophenone,C13H8Cl2O,chlorinated,1268.12,1.28,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",5.432907768
JEH0472,"4,4'-dichlorobenzophenone",anthropogenic,Dichlorobenzophenone,C13H8Cl2O,chlorinated,1271.62,1.274,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",2.271461466
DSJ2155,"4,4'-dichlorobenzophenone",anthropogenic,Dichlorobenzophenone,C13H8Cl2O,chlorinated,1264.62,1.274,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",2.168036724
DSJ1765,"4,4'-dichlorobenzophenone",anthropogenic,Dichlorobenzophenone,C13H8Cl2O,chlorinated,1264.62,1.294,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",5.801599803
KXD0003,"4,4'-dichlorobenzophenone",anthropogenic,Dichlorobenzophenone,C13H8Cl2O,chlorinated,1264.62,1.28,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",3.790365609
KZP0086,di-MeOPBB-80,natural,MeO-PBB,C14H10Br4O2,brominated,1586.44,1.729,BDE 77,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.08720304
DSJ2195,di-MeOPBB-80,natural,MeO-PBB,C14H10Br4O2,brominated,1589.93,1.723,BDE 77,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.073242646
NEB0016,di-MeOPBB-80,natural,MeO-PBB,C14H10Br4O2,brominated,1586.44,1.709,BDE 77,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.026950481
JEH0504,di-MeOPBB-80,natural,MeO-PBB,C14H10Br4O2,brominated,1586.44,1.716,BDE 77,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.086726388
JEH0472,di-MeOPBB-80,natural,MeO-PBB,C14H10Br4O2,brominated,1589.93,1.729,BDE 77,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.028832471
DSJ2155,di-MeOPBB-80,natural,MeO-PBB,C14H10Br4O2,brominated,1586.44,1.716,BDE 77,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.057745512
DSJ1765,di-MeOPBB-80,natural,MeO-PBB,C14H10Br4O2,brominated,1586.44,1.723,BDE 77,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.047123686
KXD0003,di-MeOPBB-80,natural,MeO-PBB,C14H10Br4O2,brominated,1586.44,1.716,BDE 77,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.028491278
DSJ2195,MeOBCDE Br3Cl,natural,MeO-B/CDE,C13H8Br3ClO2,mixed,1554.95,1.657,BDE 77,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.059198071
KZP0086,MeOBDE 3Br,natural,MeO-BDE,C13H9Br3O2,brominated,1460.51,1.564,BDE 77,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.005637108
DSJ2195,MeOBDE 3Br,natural,MeO-BDE,C13H9Br3O2,brominated,1464.01,1.525,BDE 77,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.01043708
NEB0016,MeOBDE 3Br,natural,MeO-BDE,C13H9Br3O2,brominated,1457.01,1.525,BDE 77,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.001198027
JEH0504,MeOBDE 3Br,natural,MeO-BDE,C13H9Br3O2,brominated,1460.51,1.571,BDE 77,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.006019358
DSJ2155,MeOBDE 3Br,natural,MeO-BDE,C13H9Br3O2,brominated,1457.01,1.538,BDE 77,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.003668338
DSJ1765,MeOBDE 3Br,natural,MeO-BDE,C13H9Br3O2,brominated,1457.01,1.544,BDE 77,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.001878335
KXD0003,MeOBDE 3Br,natural,MeO-BDE,C13H9Br3O2,brominated,1457.01,1.564,BDE 77,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.001083729
KZP0086,MeOBDE 4Br,natural,MeO-BDE,C13H8Br4O2,brominated,1561.95,1.756,BDE 77,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.001153848
DSJ2195,MeOBDE 4Br,natural,MeO-BDE,C13H8Br4O2,brominated,1565.45,1.723,BDE 77,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.006629429
NEB0016,MeOBDE 4Br,natural,MeO-BDE,C13H8Br4O2,brominated,1561.95,1.716,BDE 77,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.000643217
JEH0504,MeOBDE 4Br,natural,MeO-BDE,C13H8Br4O2,brominated,1561.95,1.742,BDE 77,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.001976059
KZP0086,2'-MeOBDE-68,natural,MeO-BDE,C13H8Br4O2,brominated,1579.44,1.736,BDE 77,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.082116195
DSJ2195,2'-MeOBDE-68,natural,MeO-BDE,C13H8Br4O2,brominated,1582.94,1.729,BDE 77,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.044083593
NEB0016,2'-MeOBDE-68,natural,MeO-BDE,C13H8Br4O2,brominated,1579.44,1.723,BDE 77,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.042477897
JEH0504,2'-MeOBDE-68,natural,MeO-BDE,C13H8Br4O2,brominated,1579.44,1.729,BDE 77,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.04275132
JEH0472,2'-MeOBDE-68,natural,MeO-BDE,C13H8Br4O2,brominated,1582.94,1.742,BDE 77,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.013326513
DSJ2155,2'-MeOBDE-68,natural,MeO-BDE,C13H8Br4O2,brominated,1579.44,1.729,BDE 77,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.031042857
DSJ1765,2'-MeOBDE-68,natural,MeO-BDE,C13H8Br4O2,brominated,1579.44,1.729,BDE 77,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.017688746
KXD0003,2'-MeOBDE-68,natural,MeO-BDE,C13H8Br4O2,brominated,1579.44,1.729,BDE 77,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.022926082
KZP0086,6-MeOBDE-47,natural,MeO-BDE,C13H8Br4O2,brominated,1600.43,1.921,BDE 77,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.204767903
DSJ2195,6-MeOBDE-47,natural,MeO-BDE,C13H8Br4O2,brominated,1603.93,1.907,BDE 77,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.61003562
NEB0016,6-MeOBDE-47,natural,MeO-BDE,C13H8Br4O2,brominated,1600.43,1.881,BDE 77,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.125524088
JEH0504,6-MeOBDE-47,natural,MeO-BDE,C13H8Br4O2,brominated,1603.93,1.894,BDE 77,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.079690378
JEH0472,6-MeOBDE-47,natural,MeO-BDE,C13H8Br4O2,brominated,1603.93,1.914,BDE 77,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.039515655
DSJ2155,6-MeOBDE-47,natural,MeO-BDE,C13H8Br4O2,brominated,1600.43,1.901,BDE 77,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.201347152
DSJ1765,6-MeOBDE-47,natural,MeO-BDE,C13H8Br4O2,brominated,1600.43,1.907,BDE 77,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.32205007
KXD0003,6-MeOBDE-47,natural,MeO-BDE,C13H8Br4O2,brominated,1600.43,1.901,BDE 77,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.060367841
KZP0086,6'-MeOBDE-99,natural,MeO-BDE,C13H7Br5O2,brominated,1729.85,2.165,BDE 77,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.003413178
JEH0504,6'-MeOBDE-99,natural,MeO-BDE,C13H7Br5O2,brominated,1729.85,2.132,BDE 77,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.001023713
KZP0086,DMBP 6Cl,natural,DMBP,C10H6Cl6N2,NA,1415.03,1.373,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",1.452966622
DSJ2155,DMBP 6Cl,natural,DMBP,C10H6Cl6N2,NA,1411.54,1.373,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.493399431
KXD0003,DMBP 6Cl,natural,DMBP,C10H6Cl6N2,NA,1411.54,1.373,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",1.732448975
KZP0086,DMBP Br2Cl2 1,natural,DMBP,C10H8Cl2Br2N2,mixed,1271.62,1.261,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.006077883
DSJ2195,DMBP Br2Cl2 1,natural,DMBP,C10H8Cl2Br2N2,mixed,1275.11,1.247,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.457731259
NEB0016,DMBP Br2Cl2 1,natural,DMBP,C10H8Cl2Br2N2,mixed,1271.62,1.241,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.001570475
JEH0504,DMBP Br2Cl2 1,natural,DMBP,C10H8Cl2Br2N2,mixed,1271.62,1.267,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.060326012
DSJ2155,DMBP Br2Cl2 1,natural,DMBP,C10H8Cl2Br2N2,mixed,1271.62,1.261,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.097118868
DSJ1765,DMBP Br2Cl2 1,natural,DMBP,C10H8Cl2Br2N2,mixed,1271.62,1.267,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.394937387
KXD0003,DMBP Br2Cl2 1,natural,DMBP,C10H8Cl2Br2N2,mixed,1271.62,1.261,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.0029635
DSJ2195,DMBP Br2Cl3,natural,DMBP,C10H7Cl3Br2N2,mixed,1390.55,1.353,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.13837091
JEH0504,DMBP Br2Cl3,natural,DMBP,C10H7Cl3Br2N2,mixed,1390.55,1.346,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.036035597
DSJ2155,DMBP Br2Cl3,natural,DMBP,C10H7Cl3Br2N2,mixed,1387.05,1.346,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.045280811
NEB0016,DMBP Br2Cl3,natural,DMBP,C10H7Cl3Br2N2,mixed,1383.55,1.346,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.003107727
DSJ1765,DMBP Br2Cl3,natural,DMBP,C10H7Cl3Br2N2,mixed,1387.05,1.36,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.096602622
KZP0086,DMBP Br2Cl3,natural,DMBP,C10H7Cl3Br2N2,NA,1390.55,1.353,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.013096738
KXD0003,DMBP Br2Cl3,natural,DMBP,C10H7Cl3Br2N2,NA,1387.05,1.34,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.006221032
KZP0086,DMBP Br2Cl4,natural,DMBP,C10H6Cl4Br2N2,mixed,1491.99,1.459,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",1.676482067
DSJ2195,DMBP Br2Cl4,natural,DMBP,C10H6Cl4Br2N2,mixed,1491.99,1.465,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.132616885
NEB0016,DMBP Br2Cl4,natural,DMBP,C10H6Cl4Br2N2,mixed,1488.49,1.459,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.339959069
JEH0504,DMBP Br2Cl4,natural,DMBP,C10H6Cl4Br2N2,mixed,1491.99,1.459,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.202373979
JEH0472,DMBP Br2Cl4,natural,DMBP,C10H6Cl4Br2N2,mixed,1491.99,1.492,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.139961069
DSJ2155,DMBP Br2Cl4,natural,DMBP,C10H6Cl4Br2N2,mixed,1488.49,1.465,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.165871313
DSJ1765,DMBP Br2Cl4,natural,DMBP,C10H6Cl4Br2N2,mixed,1488.49,1.472,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.089669174
KXD0003,DMBP Br2Cl4,natural,DMBP,C10H6Cl4Br2N2,mixed,1488.49,1.472,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.753018038
KZP0086,DMBP Br3Cl2 1,natural,DMBP,C10H7Br3Cl2N2,mixed,1436.02,1.439,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.122568861
NEB0016,DMBP Br3Cl2 1,natural,DMBP,C10H7Br3Cl2N2,mixed,1432.52,1.419,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.028638059
JEH0504,DMBP Br3Cl2 1,natural,DMBP,C10H7Br3Cl2N2,mixed,1436.02,1.445,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.60283119
JEH0472,DMBP Br3Cl2 1,natural,DMBP,C10H7Br3Cl2N2,mixed,1439.52,1.432,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.047501332
DSJ2155,DMBP Br3Cl2 1,natural,DMBP,C10H7Br3Cl2N2,mixed,1432.52,1.432,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",1.00111692
KXD0003,DMBP Br3Cl2 1,natural,DMBP,C10H7Br3Cl2N2,mixed,1432.52,1.432,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.036691765
DSJ2195,DMBP Br3Cl2 1,natural,DMBP,C10H7Br3Cl2N2,mixed,1436.02,1.439,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",2.339165173
DSJ1765,DMBP Br3Cl2 1,natural,DMBP,C10H7Br3Cl2N2,mixed,1436.02,1.426,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",2.34758083
DSJ2195,DMBP Br3Cl2 2,natural,DMBP,C10H7Br3Cl2N2,mixed,1561.95,1.28,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.00451492
JEH0504,DMBP Br3Cl2 2,natural,DMBP,C10H7Br3Cl2N2,mixed,1561.95,1.267,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.004626434
DSJ1765,DMBP Br3Cl2 2,natural,DMBP,C10H7Br3Cl2N2,mixed,1565.45,1.274,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.004261101
KXD0003,DMBP Br3Cl2 2,natural,DMBP,C10H7Br3Cl2N2,mixed,1565.45,1.267,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.000930497
KZP0086,DMBP Br3Cl2 2,natural,DMBP,C10H7Br3Cl2N2,mixed,1568.95,1.274,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.004454136
